gvkey,fyear,datadate,ceq,xstfws,conm,gsector
315040,2021,2022-03-31,149.7870,,LOOKS HEALTH SVCS LTD,35
315040,2022,2023-03-31,148.1910,,LOOKS HEALTH SVCS LTD,35
315068,2020,2020-12-31,1036.9490,,NATIONAL MEDICAL CARE CO,35
315068,2021,2021-12-31,1124.2750,,NATIONAL MEDICAL CARE CO,35
315068,2022,2022-12-31,1263.5890,,NATIONAL MEDICAL CARE CO,35
315094,2020,2020-06-30,17963.7210,39.7770,ORION PHARMA LTD,35
315094,2021,2021-06-30,18662.7340,59.3590,ORION PHARMA LTD,35
315094,2022,2022-06-30,19312.5250,52.7080,ORION PHARMA LTD,35
315094,2023,2023-06-30,20824.4320,41.6090,ORION PHARMA LTD,35
315137,2020,2020-12-31,79.6860,,GUARD THERAPEUTICS INTL AB,35
315137,2021,2021-12-31,175.7760,,GUARD THERAPEUTICS INTL AB,35
315137,2022,2022-12-31,177.3600,,GUARD THERAPEUTICS INTL AB,35
315189,2020,2020-12-31,0.0570,,CAMBRIDGE COGNITION HLDGS,35
315189,2021,2021-12-31,0.6320,,CAMBRIDGE COGNITION HLDGS,35
315189,2022,2022-12-31,0.0950,,CAMBRIDGE COGNITION HLDGS,35
315200,2020,2020-12-31,661.0940,,MENDUS AB (PUBL),35
315200,2021,2021-12-31,656.7420,,MENDUS AB (PUBL),35
315200,2022,2022-12-31,514.4390,,MENDUS AB (PUBL),35
315233,2020,2020-12-31,-0.0090,,SPINEGUARD SA,35
315233,2021,2021-12-31,5.0490,,SPINEGUARD SA,35
315233,2022,2022-12-31,5.1410,,SPINEGUARD SA,35
315257,2020,2020-12-31,3017.4890,,BEIJING TONG REN TANG CHINE,35
315257,2021,2021-12-31,3418.1730,,BEIJING TONG REN TANG CHINE,35
315257,2022,2022-12-31,3604.4860,,BEIJING TONG REN TANG CHINE,35
315258,2020,2020-12-31,26.5390,,PHAXIAM THERAPEUTICS S A,35
315258,2021,2021-12-31,22.8450,,PHAXIAM THERAPEUTICS S A,35
315258,2022,2022-12-31,23.4870,,PHAXIAM THERAPEUTICS S A,35
315309,2022,2022-12-31,218516.0650,,LEGOCHEM BIOSCIENCES INC,35
315325,2019,2020-03-31,286.0920,106.7370,CENTENIAL SURGICAL SUTURE,35
315325,2020,2021-03-31,295.7110,99.7980,CENTENIAL SURGICAL SUTURE,35
315325,2021,2022-03-31,301.9820,107.7310,CENTENIAL SURGICAL SUTURE,35
315325,2022,2023-03-31,310.8400,111.8740,CENTENIAL SURGICAL SUTURE,35
315345,2019,2020-03-31,137.5630,,VEERHEALTH CARE LTD,35
315345,2020,2021-03-31,140.4320,,VEERHEALTH CARE LTD,35
315345,2021,2022-03-31,139.5060,,VEERHEALTH CARE LTD,35
315345,2022,2023-03-31,214.3270,,VEERHEALTH CARE LTD,35
315355,2020,2020-12-31,549.1080,,MICROBASE TECHNOLOGY CORP,35
315355,2021,2021-12-31,511.7630,,MICROBASE TECHNOLOGY CORP,35
315355,2022,2022-12-31,518.9540,,MICROBASE TECHNOLOGY CORP,35
315362,2020,2020-12-31,4024.4730,,CHULARAT HOSPITAL PCL,35
315362,2021,2021-12-31,7568.9400,,CHULARAT HOSPITAL PCL,35
315362,2022,2022-12-31,7523.1570,,CHULARAT HOSPITAL PCL,35
315372,2020,2020-12-31,17.4840,,SYNTHETICA AD-SOFIA,35
315372,2021,2021-12-31,24.9580,0.0130,SYNTHETICA AD-SOFIA,35
315372,2022,2022-12-31,21.2090,,SYNTHETICA AD-SOFIA,35
315425,2019,2020-03-31,13.8670,0.9370,BACIL PHARMA LTD,35
315425,2020,2021-03-31,13.9140,0.5220,BACIL PHARMA LTD,35
315425,2021,2022-03-31,12.2440,0.6000,BACIL PHARMA LTD,35
315425,2022,2023-03-31,10.9950,0.8620,BACIL PHARMA LTD,35
315428,2020,2020-12-31,37.2080,,MERCHAVIA HOLD AND INVEST,35
315428,2021,2021-12-31,47.8600,,MERCHAVIA HOLD AND INVEST,35
315428,2022,2022-12-31,44.9130,,MERCHAVIA HOLD AND INVEST,35
315458,2020,2020-12-31,68.0350,10.0320,FORMYCON AG,35
315458,2021,2021-12-31,56.0710,12.9970,FORMYCON AG,35
315458,2022,2022-12-31,356.5800,,FORMYCON AG,35
315494,2022,2022-12-31,32042.0000,,PEPTIDREAM INC,35
315497,2020,2020-12-31,309.1540,,EPS BIO TECHNOLOGY CORP,35
315497,2021,2021-12-31,299.2730,,EPS BIO TECHNOLOGY CORP,35
315497,2022,2022-12-31,308.3550,,EPS BIO TECHNOLOGY CORP,35
315512,2019,2020-03-31,92.6150,30.8280,BRAWN BIOTECH LTD,35
315512,2020,2021-03-31,87.9520,23.6300,BRAWN BIOTECH LTD,35
315512,2021,2022-03-31,72.2040,18.0440,BRAWN BIOTECH LTD,35
315512,2022,2023-03-31,63.0930,13.9920,BRAWN BIOTECH LTD,35
315550,2019,2020-03-31,154.1120,44.0030,SHUKRA PHARMACEUTICALS LTD,35
315550,2020,2021-03-31,155.9930,40.6740,SHUKRA PHARMACEUTICALS LTD,35
315550,2021,2022-03-31,163.5000,49.0450,SHUKRA PHARMACEUTICALS LTD,35
315550,2022,2023-03-31,252.9680,48.8920,SHUKRA PHARMACEUTICALS LTD,35
315578,2019,2020-03-31,6052.0000,,REPROCELL INC,35
315578,2020,2021-03-31,5385.0000,,REPROCELL INC,35
315578,2021,2022-03-31,7251.0000,,REPROCELL INC,35
315578,2022,2023-03-31,7575.0000,,REPROCELL INC,35
315639,2020,2020-12-31,30.9940,,CELYAD ONCOLOGY SA,35
315639,2021,2021-12-31,43.6390,,CELYAD ONCOLOGY SA,35
315639,2022,2022-12-31,4.3170,,CELYAD ONCOLOGY SA,35
315671,2020,2020-12-31,141.2370,,OUE HEALTHCARE LIMITED,35
315671,2021,2021-12-31,324.6230,,OUE HEALTHCARE LIMITED,35
315671,2022,2022-12-31,298.7340,,OUE HEALTHCARE LIMITED,35
315672,2020,2020-06-30,2688.7690,10.7960,JMI SYRINGES & MED DEVICES,35
315672,2021,2021-06-30,2711.5770,9.3090,JMI SYRINGES & MED DEVICES,35
315672,2022,2022-06-30,2745.8750,10.3860,JMI SYRINGES & MED DEVICES,35
315672,2023,2023-06-30,2595.9120,3.2230,JMI SYRINGES & MED DEVICES,35
315692,2019,2020-03-31,125.6050,195.7200,DECIPHER LABS LTD,35
315692,2020,2021-03-31,136.8740,474.8470,DECIPHER LABS LTD,35
315692,2021,2022-03-31,241.6520,474.8680,DECIPHER LABS LTD,35
315692,2022,2023-03-31,232.0850,411.9120,DECIPHER LABS LTD,35
315715,2019,2020-03-31,-91.7180,,MEDINOVA DIAGNOSTIC SERVICES,35
315715,2020,2021-03-31,-71.9790,,MEDINOVA DIAGNOSTIC SERVICES,35
315715,2021,2022-03-31,-68.0880,,MEDINOVA DIAGNOSTIC SERVICES,35
315715,2022,2023-03-31,-51.3570,,MEDINOVA DIAGNOSTIC SERVICES,35
315900,2020,2020-12-31,11.8160,,OPTIBIOTIX HEALTH PLC,35
315900,2021,2021-12-31,18.1370,,OPTIBIOTIX HEALTH PLC,35
315900,2022,2022-12-31,10.9050,,OPTIBIOTIX HEALTH PLC,35
315923,2020,2020-12-31,14.6510,0.7040,CONDOR TECHNOLOGIES NV,35
315923,2021,2021-12-31,15.4280,0.3170,CONDOR TECHNOLOGIES NV,35
315939,2020,2020-06-30,790.6830,,CENTRAL PHARMACEUTICALS LTD,35
315939,2021,2021-06-30,782.0820,,CENTRAL PHARMACEUTICALS LTD,35
315939,2022,2022-06-30,713.9650,,CENTRAL PHARMACEUTICALS LTD,35
315939,2023,2023-06-30,669.8760,,CENTRAL PHARMACEUTICALS LTD,35
315962,2020,2020-12-31,137.9110,,TIKUN OLAM CANNBIT PHARMA,35
315962,2021,2021-12-31,146.5580,,TIKUN OLAM CANNBIT PHARMA,35
315962,2022,2022-12-31,119.6210,,TIKUN OLAM CANNBIT PHARMA,35
315995,2020,2020-12-31,560.5790,,SYNCORE BIOTECHNOLOGY CO,35
315995,2021,2021-12-31,442.9200,,SYNCORE BIOTECHNOLOGY CO,35
315995,2022,2022-12-31,249.0120,,SYNCORE BIOTECHNOLOGY CO,35
316017,2020,2020-12-31,442.1810,,TAIGEN BIOPHARMACEUTICALS,35
316017,2021,2021-12-31,1253.6910,,TAIGEN BIOPHARMACEUTICALS,35
316017,2022,2022-12-31,970.0290,,TAIGEN BIOPHARMACEUTICALS,35
316041,2020,2020-12-31,5.2450,2.1840,ETROPAL AD,35
316041,2021,2021-12-31,8.9020,2.3690,ETROPAL AD,35
316041,2022,2022-12-31,8.2440,1.9770,ETROPAL AD,35
316065,2020,2020-12-31,152941.3630,,AMICOGEN INC,35
316065,2021,2021-12-31,186164.1440,,AMICOGEN INC,35
316065,2022,2022-12-31,131796.8510,,AMICOGEN INC,35
316069,2020,2020-12-31,0.8860,4.6630,BLUELINEA SA,35
316069,2021,2021-12-31,-1.8530,5.1920,BLUELINEA SA,35
316069,2022,2022-12-31,4.3000,5.8740,BLUELINEA SA,35
316103,2020,2020-12-31,5962763.0000,,SILOAM INTL HOSPITALS,35
316103,2021,2021-12-31,6442167.0000,,SILOAM INTL HOSPITALS,35
316103,2022,2022-12-31,6955479.0000,,SILOAM INTL HOSPITALS,35
316109,2020,2020-12-31,6.7380,,NETSCIENTIFIC PLC,35
316109,2021,2021-12-31,18.5000,,NETSCIENTIFIC PLC,35
316109,2022,2022-12-31,25.8400,,NETSCIENTIFIC PLC,35
316197,2020,2020-06-30,-0.1300,,REGENEUS LTD,35
316197,2021,2021-06-30,4.1450,,REGENEUS LTD,35
316197,2022,2022-06-30,1.0750,,REGENEUS LTD,35
316197,2023,2023-06-30,-0.1250,,REGENEUS LTD,35
316237,2019,2020-03-31,156.7850,,WANJIA GROUP HOLDINGS LTD,35
316237,2020,2021-03-31,169.3090,,WANJIA GROUP HOLDINGS LTD,35
316237,2021,2022-03-31,126.1790,,WANJIA GROUP HOLDINGS LTD,35
316237,2022,2023-03-31,118.1970,,WANJIA GROUP HOLDINGS LTD,35
316240,2020,2020-12-31,2973.0000,,VALUE HR CO LTD,35
316240,2021,2021-12-31,5269.0000,,VALUE HR CO LTD,35
316240,2022,2022-12-31,5641.0000,,VALUE HR CO LTD,35
316312,2019,2020-03-31,104.5840,,DHANVANTRI JEEVAN REKHA,35
316312,2020,2021-03-31,90.3510,,DHANVANTRI JEEVAN REKHA,35
316312,2021,2022-03-31,95.2000,,DHANVANTRI JEEVAN REKHA,35
316312,2022,2023-03-31,93.0850,,DHANVANTRI JEEVAN REKHA,35
316316,2019,2020-03-31,42.6240,5.7540,EMMESSAR BIOTECH & NUTRITION,35
316316,2020,2021-03-31,57.0080,6.3840,EMMESSAR BIOTECH & NUTRITION,35
316316,2021,2022-03-31,61.6900,7.7310,EMMESSAR BIOTECH & NUTRITION,35
316316,2022,2023-03-31,66.6460,8.3710,EMMESSAR BIOTECH & NUTRITION,35
316379,2020,2020-12-31,217.9950,,VISGENEER INC,35
316379,2021,2021-12-31,218.8150,,VISGENEER INC,35
316379,2022,2022-12-31,231.1600,,VISGENEER INC,35
316402,2020,2020-06-30,12.5200,0.1150,BIOVENTIX PLC,35
316402,2021,2021-06-30,11.8190,0.2580,BIOVENTIX PLC,35
316402,2022,2022-06-30,11.8200,0.2450,BIOVENTIX PLC,35
316402,2023,2023-06-30,12.0630,0.1740,BIOVENTIX PLC,35
316419,2020,2020-12-31,38.1790,26.9070,SYNTHETIC MR AB,35
316419,2021,2021-12-31,46.1340,30.0140,SYNTHETIC MR AB,35
316419,2022,2022-12-31,107.1270,35.2530,SYNTHETIC MR AB,35
316440,2020,2020-12-31,17534.7490,,NATURALENDO TECH CO LTD,35
316440,2021,2021-12-31,43636.3800,,NATURALENDO TECH CO LTD,35
316440,2022,2022-12-31,35452.9590,,NATURALENDO TECH CO LTD,35
316499,2019,2020-03-31,68.3770,35.2030,COLINZ LABORATORIES LTD,35
316499,2020,2021-03-31,72.9130,25.0960,COLINZ LABORATORIES LTD,35
316499,2021,2022-03-31,76.8740,29.0300,COLINZ LABORATORIES LTD,35
316499,2022,2023-03-31,81.3920,30.3430,COLINZ LABORATORIES LTD,35
316502,2019,2020-03-31,91.9560,0.1050,GENESIS IBRC INDIA LTD,35
316502,2020,2021-03-31,90.7930,0.4200,GENESIS IBRC INDIA LTD,35
316502,2021,2022-03-31,89.6270,0.4200,GENESIS IBRC INDIA LTD,35
316502,2022,2023-03-31,88.2530,0.1430,GENESIS IBRC INDIA LTD,35
316511,2020,2020-12-31,757.0380,,YESTAR HEALTHCARE HLDNGS CO,35
316511,2021,2021-12-31,755.2250,,YESTAR HEALTHCARE HLDNGS CO,35
316511,2022,2022-12-31,-408.8690,,YESTAR HEALTHCARE HLDNGS CO,35
316529,2019,2020-03-31,84.3310,0.2280,PHARMAIDS PHARMACEUTICALS,35
316529,2020,2021-03-31,85.2640,0.4430,PHARMAIDS PHARMACEUTICALS,35
316529,2021,2022-03-31,86.7150,0.4440,PHARMAIDS PHARMACEUTICALS,35
316529,2022,2023-03-31,224.6010,11.3100,PHARMAIDS PHARMACEUTICALS,35
316552,2020,2020-12-31,25.3520,,PROSTALUND AB,35
316552,2021,2021-12-31,35.4560,,PROSTALUND AB,35
316552,2022,2022-12-31,41.6860,,PROSTALUND AB,35
316558,2019,2020-03-31,1.5700,0.7540,REKVINA LABORATORIES LTD,35
316558,2020,2021-03-31,0.9300,,REKVINA LABORATORIES LTD,35
316558,2021,2022-03-31,0.1400,,REKVINA LABORATORIES LTD,35
316558,2022,2023-03-31,0.1320,,REKVINA LABORATORIES LTD,35
316578,2020,2020-12-31,5108.4410,,PW MEDTECH GROUP LTD,35
316578,2021,2021-12-31,3792.3880,,PW MEDTECH GROUP LTD,35
316578,2022,2022-12-31,3945.2230,,PW MEDTECH GROUP LTD,35
316647,2020,2020-12-31,6957.6370,,MEGA LIFESCIENCES PCL,35
316647,2021,2021-12-31,8002.8200,,MEGA LIFESCIENCES PCL,35
316647,2022,2022-12-31,8776.6570,,MEGA LIFESCIENCES PCL,35
316659,2019,2020-03-31,50.1250,,FAMILY CARE HOSPITALS LTD,35
316659,2020,2021-03-31,90.7230,,FAMILY CARE HOSPITALS LTD,35
316659,2021,2022-03-31,142.3970,,FAMILY CARE HOSPITALS LTD,35
316659,2022,2023-03-31,458.0970,,FAMILY CARE HOSPITALS LTD,35
316676,2020,2020-06-30,1187.8400,,ASCENDIS HEALTH LTD,35
316676,2021,2021-06-30,346.5370,,ASCENDIS HEALTH LTD,35
316676,2022,2022-06-30,401.8030,,ASCENDIS HEALTH LTD,35
316676,2023,2023-06-30,562.8970,,ASCENDIS HEALTH LTD,35
316712,2020,2020-12-31,605.9240,,NEW RAY MEDICINE INTL HLDG,35
316712,2021,2021-12-31,632.5720,,NEW RAY MEDICINE INTL HLDG,35
316712,2022,2022-12-31,525.6570,,NEW RAY MEDICINE INTL HLDG,35
316727,2020,2020-12-31,909.4340,,SHANGHAI PIONEER HOLDING LTD,35
316727,2021,2021-12-31,907.9700,,SHANGHAI PIONEER HOLDING LTD,35
316727,2022,2022-12-31,1007.8040,,SHANGHAI PIONEER HOLDING LTD,35
316734,2020,2020-12-31,1.0220,,IMPLANET SA,35
316734,2021,2021-12-31,2.8040,,IMPLANET SA,35
316734,2022,2022-12-31,3.5410,,IMPLANET SA,35
316780,2020,2020-12-31,551426.7580,,CHONG KUN DANG PHARM,35
316780,2021,2021-12-31,566009.9840,,CHONG KUN DANG PHARM,35
316780,2022,2022-12-31,622393.0680,,CHONG KUN DANG PHARM,35
316845,2020,2020-12-31,6105.4560,,CHINA RESOURCES MEDICAL HLDG,35
316845,2021,2021-12-31,6450.7760,,CHINA RESOURCES MEDICAL HLDG,35
316845,2022,2022-12-31,6461.8890,,CHINA RESOURCES MEDICAL HLDG,35
316859,2020,2020-06-30,1216.0000,,HUMAN METABOLOME TECH,35
316859,2021,2021-06-30,1260.0000,,HUMAN METABOLOME TECH,35
316859,2022,2022-06-30,1486.0000,,HUMAN METABOLOME TECH,35
316859,2023,2023-06-30,1773.0000,,HUMAN METABOLOME TECH,35
316867,2020,2020-06-30,1243.7980,,UNIVERSAL HEALTH INTL GROUP,35
316867,2021,2021-06-30,574.9720,,UNIVERSAL HEALTH INTL GROUP,35
316867,2022,2022-06-30,408.1310,,UNIVERSAL HEALTH INTL GROUP,35
316867,2023,2023-06-30,314.7280,,UNIVERSAL HEALTH INTL GROUP,35
316874,2020,2020-06-30,0.4580,2.6960,DORSAVI LTD,35
316874,2021,2021-06-30,2.1630,2.5610,DORSAVI LTD,35
316874,2022,2022-06-30,1.2200,2.7380,DORSAVI LTD,35
316874,2023,2023-06-30,1.6790,1.9080,DORSAVI LTD,35
316889,2020,2020-12-31,672.1760,,GENOMICS BIOSCI & TECH CO,35
316889,2021,2021-12-31,679.3380,,GENOMICS BIOSCI & TECH CO,35
316889,2022,2022-12-31,789.1280,,GENOMICS BIOSCI & TECH CO,35
316891,2020,2020-12-31,451.2690,,HOLY STONE HEALTHCARE CO LTD,35
316891,2021,2021-12-31,264.0740,,HOLY STONE HEALTHCARE CO LTD,35
316891,2022,2022-12-31,522.7440,,HOLY STONE HEALTHCARE CO LTD,35
316892,2020,2020-12-31,2220.3670,,CONSUN PHARMACEUTICAL GRP,35
316892,2021,2021-12-31,2617.7050,,CONSUN PHARMACEUTICAL GRP,35
316892,2022,2022-12-31,3145.1390,,CONSUN PHARMACEUTICAL GRP,35
316931,2020,2020-12-31,21514.8480,,INTROMEDIC CO LTD,35
316931,2021,2021-12-31,51662.7990,,INTROMEDIC CO LTD,35
316931,2022,2022-12-31,14842.3980,,INTROMEDIC CO LTD,35
316964,2019,2020-03-31,8.6060,0.2030,AMPLIA THERAPEUTICS LTD,35
316964,2020,2021-03-31,10.3400,0.2140,AMPLIA THERAPEUTICS LTD,35
316964,2021,2022-03-31,21.8480,0.0610,AMPLIA THERAPEUTICS LTD,35
316964,2022,2023-03-31,15.8360,0.2090,AMPLIA THERAPEUTICS LTD,35
316993,2020,2020-12-31,1455.9080,,ZHEJIANG WOLWO BIO PHARM CO,35
316993,2021,2021-12-31,1736.0680,,ZHEJIANG WOLWO BIO PHARM CO,35
316993,2022,2022-12-31,1979.6270,,ZHEJIANG WOLWO BIO PHARM CO,35
316995,2020,2020-12-31,2803.8460,,TRUKING TECHNOLOGY LTD,35
316995,2021,2021-12-31,3592.5190,,TRUKING TECHNOLOGY LTD,35
316995,2022,2022-12-31,4213.8550,,TRUKING TECHNOLOGY LTD,35
317001,2020,2020-12-31,3027.1510,,BEIJING AOSAIKANG PHARM CO,35
317001,2021,2021-12-31,3218.6810,,BEIJING AOSAIKANG PHARM CO,35
317001,2022,2022-12-31,2962.9690,,BEIJING AOSAIKANG PHARM CO,35
317003,2020,2020-12-31,3391.4310,,PORTON PHARMA SOLUTIONS LTD,35
317003,2021,2021-12-31,3981.5570,,PORTON PHARMA SOLUTIONS LTD,35
317003,2022,2022-12-31,6003.1240,,PORTON PHARMA SOLUTIONS LTD,35
317055,2020,2020-12-31,2978.0930,,GUANGDONG VTR BIO-TECH CO,35
317055,2021,2021-12-31,2792.8030,,GUANGDONG VTR BIO-TECH CO,35
317055,2022,2022-12-31,2705.9090,,GUANGDONG VTR BIO-TECH CO,35
317085,2020,2020-12-31,1039.9600,78.4380,MERCATOR MEDICAL SA,35
317085,2021,2021-12-31,1143.8490,86.1040,MERCATOR MEDICAL SA,35
317085,2022,2022-12-31,1008.7310,82.9980,MERCATOR MEDICAL SA,35
317087,2020,2020-12-31,67.7900,,S&S HEALTHCARE HOLDING LTD,35
317087,2021,2021-12-31,54.9930,,S&S HEALTHCARE HOLDING LTD,35
317087,2022,2022-12-31,135.2550,,S&S HEALTHCARE HOLDING LTD,35
317118,2020,2020-12-31,83.4340,2.1120,TALKMED GROUP LTD,35
317118,2021,2021-12-31,90.1780,0.5120,TALKMED GROUP LTD,35
317118,2022,2022-12-31,88.7140,0.4990,TALKMED GROUP LTD,35
317134,2020,2020-06-30,2056.7340,1.8290,AFC AGRO BIOTECH LTD,35
317134,2021,2021-06-30,2074.3840,0.8830,AFC AGRO BIOTECH LTD,35
317134,2022,2022-06-30,2096.0320,1.2840,AFC AGRO BIOTECH LTD,35
317168,2020,2020-12-31,38.9710,,4D PHARMA PLC,35
317168,2021,2021-12-31,32.4160,,4D PHARMA PLC,35
317183,2020,2020-12-31,-1.1300,5.3290,CROSSJECT LTD,35
317183,2021,2021-12-31,-5.4810,6.1830,CROSSJECT LTD,35
317183,2022,2022-12-31,2.6860,7.4250,CROSSJECT LTD,35
317233,2020,2020-12-31,7.9900,1.1040,NANOREPRO AG,35
317233,2021,2021-12-31,57.6090,2.8190,NANOREPRO AG,35
317233,2022,2022-12-31,47.4330,1.8340,NANOREPRO AG,35
317284,2020,2020-12-31,3919.7100,,PHARMAESSENTIA CORP,35
317284,2021,2021-12-31,4250.3810,,PHARMAESSENTIA CORP,35
317284,2022,2022-12-31,12141.2150,,PHARMAESSENTIA CORP,35
317303,2020,2020-12-31,834.4870,,MEDITERRANEAN TOWE,35
317303,2021,2021-12-31,1092.9220,,MEDITERRANEAN TOWE,35
317303,2022,2022-12-31,1133.5320,,MEDITERRANEAN TOWE,35
317318,2019,2020-03-31,44268.0000,,CYBERDYNE INC,35
317318,2020,2021-03-31,43777.0000,,CYBERDYNE INC,35
317318,2021,2022-03-31,43419.0000,,CYBERDYNE INC,35
317318,2022,2023-03-31,42101.0000,,CYBERDYNE INC,35
317326,2020,2020-12-31,66.1000,,NIOX GROUP PLC,35
317326,2021,2021-12-31,66.8000,,NIOX GROUP PLC,35
317326,2022,2022-12-31,81.9000,,NIOX GROUP PLC,35
317392,2020,2020-12-31,0.0000,,GENOMIC VISION SA,35
317392,2021,2021-12-31,3.0700,,GENOMIC VISION SA,35
317392,2022,2022-12-31,-1.2890,,GENOMIC VISION SA,35
317446,2019,2020-04-30,46.2580,32.1730,SCANDIDOS AB,35
317446,2020,2021-04-30,45.1800,33.7610,SCANDIDOS AB,35
317446,2021,2022-04-30,37.1980,34.9910,SCANDIDOS AB,35
317446,2022,2023-04-30,41.6540,36.3430,SCANDIDOS AB,35
317504,2020,2020-12-31,0.7540,,QUANTUM HEALTHCARE LTD,35
317504,2021,2021-12-31,-1.7780,,QUANTUM HEALTHCARE LTD,35
317504,2022,2022-12-31,-1.9200,,QUANTUM HEALTHCARE LTD,35
317603,2020,2020-08-31,72.4890,9.1950,DIAMYD MEDICAL AB,35
317603,2021,2021-08-31,189.2580,16.1740,DIAMYD MEDICAL AB,35
317603,2022,2022-08-31,214.3790,20.2590,DIAMYD MEDICAL AB,35
317603,2023,2023-08-31,169.3970,25.6580,DIAMYD MEDICAL AB,35
317753,2020,2020-12-31,150.2750,,RTA LABORATUVARLAR,35
317753,2021,2021-12-31,312.6720,,RTA LABORATUVARLAR,35
317753,2022,2022-12-31,594.5210,,RTA LABORATUVARLAR,35
317769,2020,2020-12-31,7.5870,2.0350,HERANTIS PHARMA OYJ,35
317769,2021,2021-12-31,-1.1400,2.2460,HERANTIS PHARMA OYJ,35
317769,2022,2022-12-31,-0.0610,2.6490,HERANTIS PHARMA OYJ,35
317813,2020,2020-12-31,4.4850,,PIXIUM VISION SA,35
317813,2021,2021-12-31,5.8140,0.0000,PIXIUM VISION SA,35
317813,2022,2022-12-31,-2.8500,0.0010,PIXIUM VISION SA,35
317817,2020,2020-12-31,373.3490,67.1880,BACTIGUARD HOLDING AB,35
317817,2021,2021-12-31,541.4500,84.6920,BACTIGUARD HOLDING AB,35
317817,2022,2022-12-31,495.7090,105.0600,BACTIGUARD HOLDING AB,35
317842,2020,2020-06-30,13.0900,0.7180,DEXTECH MEDICAL AB,35
317842,2021,2021-06-30,7.0150,0.7210,DEXTECH MEDICAL AB,35
317842,2022,2022-06-30,38.8770,0.7420,DEXTECH MEDICAL AB,35
317842,2023,2023-06-30,34.3130,1.0590,DEXTECH MEDICAL AB,35
317866,2020,2020-12-31,372.5880,37.4410,CIRCIO HOLDING ASA,35
317866,2021,2021-12-31,417.7260,48.3860,CIRCIO HOLDING ASA,35
317866,2022,2022-12-31,2.5660,48.0780,CIRCIO HOLDING ASA,35
317878,2020,2020-09-30,5353.0000,,MEDPEER INC,35
317878,2021,2021-09-30,6708.0000,,MEDPEER INC,35
317878,2022,2022-09-30,7594.0000,,MEDPEER INC,35
317878,2023,2023-09-30,8297.0000,,MEDPEER INC,35
317886,2020,2020-06-30,249.8080,,MONASH IVF GROUP LTD,35
317886,2021,2021-06-30,266.6780,,MONASH IVF GROUP LTD,35
317886,2022,2022-06-30,267.9170,,MONASH IVF GROUP LTD,35
317886,2023,2023-06-30,273.2010,,MONASH IVF GROUP LTD,35
317902,2020,2020-12-31,159.6750,14.0950,SPAGO NANOMEDICAL,35
317902,2021,2021-12-31,184.8120,15.9900,SPAGO NANOMEDICAL,35
317902,2022,2022-12-31,197.1560,16.7650,SPAGO NANOMEDICAL,35
317942,2020,2020-12-31,1306.1190,,ZHEJIANG SHAPUAISI PHARM,35
317942,2021,2021-12-31,1352.4660,,ZHEJIANG SHAPUAISI PHARM,35
317942,2022,2022-12-31,1706.6840,,ZHEJIANG SHAPUAISI PHARM,35
317984,2020,2020-06-30,153.2710,,BAMBOOS HEALTH CARE HOLDINGS,35
317984,2021,2021-06-30,194.7870,,BAMBOOS HEALTH CARE HOLDINGS,35
317984,2022,2022-06-30,210.6030,,BAMBOOS HEALTH CARE HOLDINGS,35
317984,2023,2023-06-30,222.3200,,BAMBOOS HEALTH CARE HOLDINGS,35
317996,2020,2020-12-31,178.6680,80.3250,THOR MEDICAL ASA,35
317996,2021,2021-12-31,140.5160,77.0290,THOR MEDICAL ASA,35
317996,2022,2022-12-31,63.8420,76.6070,THOR MEDICAL ASA,35
318005,2020,2020-12-31,1364.3730,,ARGEN-X SE,35
318005,2021,2021-12-31,2534.2240,,ARGEN-X SE,35
318005,2022,2022-12-31,2813.6990,,ARGEN-X SE,35
318039,2020,2020-12-31,1328.7600,,INTECH BIOPHARM CORP,35
318039,2021,2021-12-31,1337.6390,,INTECH BIOPHARM CORP,35
318039,2022,2022-12-31,1031.7100,,INTECH BIOPHARM CORP,35
318043,2020,2020-12-31,52.8660,,ERGOMED PLC,35
318043,2021,2021-12-31,67.2390,,ERGOMED PLC,35
318043,2022,2022-12-31,84.7490,,ERGOMED PLC,35
318051,2020,2020-12-31,1698.6620,1.8830,AL HAMMADI HOLDING COMPANY,35
318051,2021,2021-12-31,1659.2890,1.9940,AL HAMMADI HOLDING COMPANY,35
318051,2022,2022-12-31,1710.5630,3.5560,AL HAMMADI HOLDING COMPANY,35
318072,2020,2020-12-31,706.6000,,SPIRE HEALTHCARE GROUP PLC,35
318072,2021,2021-12-31,709.6000,,SPIRE HEALTHCARE GROUP PLC,35
318072,2022,2022-12-31,731.0000,,SPIRE HEALTHCARE GROUP PLC,35
318127,2020,2020-12-31,1080.4320,,TEYI PHARMACEUTICAL GROUP CO,35
318127,2021,2021-12-31,1261.6900,,TEYI PHARMACEUTICAL GROUP CO,35
318127,2022,2022-12-31,1403.1390,,TEYI PHARMACEUTICAL GROUP CO,35
318153,2020,2020-12-31,42.8080,6.3400,LIDDS AB,35
318153,2021,2021-12-31,48.5120,10.2960,LIDDS AB,35
318153,2022,2022-12-31,15.3490,15.3150,LIDDS AB,35
318196,2020,2020-06-30,20.9030,,ORTHOCELL LTD,35
318196,2021,2021-06-30,16.8740,,ORTHOCELL LTD,35
318196,2022,2022-06-30,9.9050,,ORTHOCELL LTD,35
318196,2023,2023-06-30,6.1500,,ORTHOCELL LTD,35
318214,2020,2020-12-31,-3.2390,2.3040,THERACLION SA,35
